#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_103078994.1	403833.Pmob_1456	2.47e-291	798.0	COG0285@1|root,COG0285@2|Bacteria,2GC0X@200918|Thermotogae	200918|Thermotogae	H	Belongs to the folylpolyglutamate synthase family	-	-	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0166	Mur_ligase_C,Mur_ligase_M
WP_103078995.1	403833.Pmob_1457	0.0	1724.0	COG0525@1|root,COG0525@2|Bacteria,2GC6S@200918|Thermotogae	200918|Thermotogae	J	amino acids such as threonine, to avoid such errors, it has a posttransfer editing activity that hydrolyzes mischarged Thr-tRNA(Val) in a tRNA-dependent manner	valS	GO:0003674,GO:0003824,GO:0004812,GO:0004832,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006438,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iLJ478.TM1817	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1
WP_103078996.1	403833.Pmob_1458	4.72e-285	785.0	COG2211@1|root,COG2211@2|Bacteria,2GCG9@200918|Thermotogae	200918|Thermotogae	G	Major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_103078998.1	403833.Pmob_1460	1.65e-240	660.0	COG1180@1|root,COG1180@2|Bacteria,2GC8W@200918|Thermotogae	200918|Thermotogae	C	Radical SAM	-	-	1.97.1.4	ko:K04069	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
WP_103078999.1	403833.Pmob_1461	1.02e-236	652.0	COG1477@1|root,COG1477@2|Bacteria,2GCDN@200918|Thermotogae	200918|Thermotogae	H	Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein	-	-	2.7.1.180	ko:K03734	-	-	-	-	ko00000,ko01000	-	-	-	ApbE
WP_103079000.1	403833.Pmob_1462	1.21e-78	234.0	COG5341@1|root,COG5341@2|Bacteria,2GDGT@200918|Thermotogae	200918|Thermotogae	S	NusG domain II	-	-	-	-	-	-	-	-	-	-	-	-	NusG_II
WP_103079001.1	403833.Pmob_1463	4.11e-105	305.0	COG4769@1|root,COG4769@2|Bacteria,2GDE1@200918|Thermotogae	200918|Thermotogae	S	PFAM Heptaprenyl diphosphate synthase component I	-	-	2.5.1.30	ko:K00805	ko00900,ko01110,map00900,map01110	-	R09247	RC00279	ko00000,ko00001,ko01000,ko01006	-	-	-	Hpre_diP_synt_I
WP_103079002.1	403833.Pmob_1464	7.24e-121	346.0	COG0424@1|root,COG0424@2|Bacteria,2GD4Y@200918|Thermotogae	200918|Thermotogae	D	Maf-like protein	-	-	-	ko:K06287	-	-	-	-	ko00000	-	-	-	Maf
WP_103079003.1	403833.Pmob_1465	6.06e-147	415.0	COG2003@1|root,COG2003@2|Bacteria,2GCZI@200918|Thermotogae	200918|Thermotogae	E	Belongs to the UPF0758 family	-	-	-	ko:K03630	-	-	-	-	ko00000	-	-	-	RadC
WP_103079004.1	403833.Pmob_1466	1.56e-261	720.0	COG4783@1|root,COG4783@2|Bacteria	2|Bacteria	L	chaperone-mediated protein folding	-	-	-	-	-	-	-	-	-	-	-	-	TPR_2,TPR_8
WP_103079006.1	403833.Pmob_1662	2.08e-193	539.0	COG0472@1|root,COG0472@2|Bacteria,2GD3I@200918|Thermotogae	200918|Thermotogae	M	PFAM Glycosyl transferase family 4	-	-	2.7.8.33,2.7.8.35	ko:K02851	-	-	R08856	RC00002	ko00000,ko01000,ko01003,ko01005	-	-	-	Glycos_transf_4
WP_103079007.1	403833.Pmob_1663	5.94e-281	772.0	2F9HU@1|root,341UA@2|Bacteria,2GE5Q@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079008.1	403833.Pmob_1664	4.74e-266	728.0	COG1453@1|root,COG1453@2|Bacteria,2GCNP@200918|Thermotogae	200918|Thermotogae	S	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red,Fer4_17
WP_103079009.1	403833.Pmob_1665	1.02e-259	713.0	COG1453@1|root,COG1453@2|Bacteria,2GC54@200918|Thermotogae	200918|Thermotogae	C	aldo keto reductase	-	-	-	ko:K07079	-	-	-	-	ko00000	-	-	-	Aldo_ket_red,Fer4_17
WP_103079010.1	403833.Pmob_1666	3.69e-242	669.0	COG1883@1|root,COG1883@2|Bacteria,2GC9I@200918|Thermotogae	200918|Thermotogae	C	sodium ion-translocating decarboxylase, beta subunit	-	-	4.1.1.3	ko:K01572	ko00620,ko01100,map00620,map01100	-	R00217	RC00040	ko00000,ko00001,ko01000,ko02000	3.B.1.1.1	-	-	OAD_beta
WP_103079011.1	403833.Pmob_1667	1.85e-48	154.0	COG1146@1|root,COG1146@2|Bacteria,2GDE2@200918|Thermotogae	200918|Thermotogae	C	PFAM 4Fe-4S ferredoxin iron-sulfur binding domain protein	-	-	1.2.7.3	ko:K00176	ko00020,ko00720,ko01100,ko01120,ko01200,map00020,map00720,map01100,map01120,map01200	M00009,M00011,M00173,M00620	R01197	RC00004,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Fer4
WP_103079012.1	403833.Pmob_1668	1.22e-271	744.0	COG0674@1|root,COG0674@2|Bacteria,2GC57@200918|Thermotogae	200918|Thermotogae	C	PFAM pyruvate flavodoxin ferredoxin oxidoreductase domain protein	-	-	1.2.7.11,1.2.7.3	ko:K00174	ko00010,ko00020,ko00620,ko00650,ko00720,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00650,map00720,map01100,map01120,map01130,map01200	M00009,M00011,M00173,M00620	R01196,R01197	RC00004,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	PFOR_II,POR_N
WP_103079013.1	403833.Pmob_1669	1.24e-287	793.0	COG2199@1|root,COG3706@2|Bacteria	2|Bacteria	T	GGDEF domain	-	-	2.7.7.65	ko:K18967	-	-	-	-	ko00000,ko01000,ko02000	9.B.34.1.1	-	-	GGDEF
WP_103079014.1	572479.Hprae_2057	2.5e-69	221.0	COG0730@1|root,COG0730@2|Bacteria,1TRFG@1239|Firmicutes,24AEX@186801|Clostridia	186801|Clostridia	S	membrane transporter protein	-	-	-	ko:K07090	-	-	-	-	ko00000	-	-	-	TauE
WP_103079015.1	403833.Pmob_1671	1.14e-133	380.0	2CCNJ@1|root,33HEJ@2|Bacteria	2|Bacteria	S	Domain of unknown function (DUF4897)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4897
WP_103079017.1	403833.Pmob_1673	1.05e-163	461.0	COG2890@1|root,COG2890@2|Bacteria,2GCZ7@200918|Thermotogae	200918|Thermotogae	J	Belongs to the protein N5-glutamine methyltransferase family	prmC	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044444,GO:0044464	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS
WP_103079018.1	403833.Pmob_1675	1.8e-209	582.0	COG0760@1|root,COG0760@2|Bacteria,2GDI1@200918|Thermotogae	200918|Thermotogae	O	PPIC-type PPIASE domain	-	-	-	-	-	-	-	-	-	-	-	-	Rotamase_2,SurA_N_3
WP_103079019.1	403833.Pmob_1676	2.2e-133	379.0	COG0164@1|root,COG0164@2|Bacteria,2GCXV@200918|Thermotogae	200918|Thermotogae	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006281,GO:0006298,GO:0006401,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019439,GO:0022616,GO:0032299,GO:0032991,GO:0033554,GO:0033567,GO:0034641,GO:0034645,GO:0034655,GO:0043137,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044464,GO:0046483,GO:0046700,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901361,GO:1901575,GO:1901576	3.1.26.4	ko:K03470	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_HII
WP_103079021.1	1219084.AP014508_gene435	2.97e-156	456.0	COG1593@1|root,COG1593@2|Bacteria,2GDZ4@200918|Thermotogae	200918|Thermotogae	G	Tripartite ATP-independent periplasmic transporter, DctM component	-	-	-	-	-	-	-	-	-	-	-	-	DctM
WP_103079022.1	1150474.JQJI01000017_gene588	1.29e-127	376.0	COG0673@1|root,COG0673@2|Bacteria,2GCG2@200918|Thermotogae	200918|Thermotogae	S	PFAM oxidoreductase domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
WP_103079023.1	403833.Pmob_0854	0.0	890.0	COG1904@1|root,COG1904@2|Bacteria,2GDZN@200918|Thermotogae	200918|Thermotogae	G	Glucuronate isomerase	uxaC	-	5.3.1.12	ko:K01812	ko00040,ko01100,map00040,map01100	M00061,M00631	R01482,R01983	RC00376	ko00000,ko00001,ko00002,ko01000	-	-	-	UxaC
WP_103079024.1	403833.Pmob_0855	3.5e-271	743.0	COG1940@1|root,COG1940@2|Bacteria,2GDXA@200918|Thermotogae	200918|Thermotogae	GK	PFAM ROK family protein	-	-	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	ROK
WP_103079025.1	403833.Pmob_0856	3.56e-280	765.0	2BXG3@1|root,2Z82R@2|Bacteria,2GDSC@200918|Thermotogae	200918|Thermotogae	S	tagaturonate epimerase	-	-	5.1.2.7	ko:K21619	ko00040,ko01100,map00040,map01100	-	R11624	-	ko00000,ko00001,ko01000	-	-	-	UxaE
WP_103079026.1	573413.Spirs_0424	2.63e-79	249.0	COG0329@1|root,COG0329@2|Bacteria	2|Bacteria	E	Catalyzes the condensation of (S)-aspartate-beta- semialdehyde (S)-ASA and pyruvate to 4-hydroxy- tetrahydrodipicolinate (HTPA)	-	-	4.3.3.7	ko:K01714	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R10147	RC03062,RC03063	ko00000,ko00001,ko00002,ko01000	-	-	-	DHDPS
WP_103079027.1	985053.VMUT_1837	1.69e-76	244.0	COG0524@1|root,arCOG00014@2157|Archaea	2157|Archaea	G	Belongs to the carbohydrate kinase PfkB family	kdgK	GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005975,GO:0006793,GO:0006796,GO:0008144,GO:0008150,GO:0008152,GO:0008671,GO:0008673,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0017076,GO:0019200,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0044238,GO:0044262,GO:0044424,GO:0044464,GO:0046835,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363	2.7.1.178,2.7.1.45	ko:K00874,ko:K18126	ko00030,ko00052,ko01100,ko01120,ko01200,map00030,map00052,map01100,map01120,map01200	M00061,M00308,M00631,M00633	R01541,R03387	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	PfkB
WP_103079029.1	1219084.AP014508_gene1650	2.4e-160	457.0	COG3181@1|root,COG3181@2|Bacteria	2|Bacteria	E	Tripartite tricarboxylate transporter family receptor	MA20_15805	-	-	-	-	-	-	-	-	-	-	-	TctC
WP_103079031.1	416591.Tlet_0633	4.86e-217	615.0	COG3333@1|root,COG3333@2|Bacteria,2GDV9@200918|Thermotogae	200918|Thermotogae	S	PFAM Tripartite tricarboxylate transporter TctA family	-	-	-	-	-	-	-	-	-	-	-	-	TctA
WP_103079037.1	403833.Pmob_0860	2.12e-180	505.0	COG1633@1|root,COG1814@1|root,COG1633@2|Bacteria,COG1814@2|Bacteria,2GCAM@200918|Thermotogae	200918|Thermotogae	S	VIT family	-	-	-	-	-	-	-	-	-	-	-	-	VIT1
WP_103079038.1	403833.Pmob_0861	7.25e-308	861.0	COG0840@1|root,COG0840@2|Bacteria	2|Bacteria	NT	transmembrane signaling receptor activity	mcp40H-1	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	GAF,GAF_2,HAMP,MCPsignal,PrpR_N,dCache_1
WP_103079039.1	403833.Pmob_0862	2.05e-249	689.0	28XSS@1|root,2ZJP7@2|Bacteria,2GEC5@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079040.1	403833.Pmob_0863	0.0	1548.0	COG0653@1|root,COG0653@2|Bacteria,2GC2C@200918|Thermotogae	200918|Thermotogae	U	Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane	secA	GO:0000166,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008144,GO:0008150,GO:0008320,GO:0008565,GO:0015031,GO:0015399,GO:0015405,GO:0015440,GO:0015450,GO:0015462,GO:0015833,GO:0016020,GO:0016021,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0022804,GO:0022857,GO:0022884,GO:0030554,GO:0031224,GO:0031226,GO:0031522,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033036,GO:0033220,GO:0035639,GO:0036094,GO:0042623,GO:0042626,GO:0042886,GO:0042887,GO:0043167,GO:0043168,GO:0043492,GO:0043952,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071806,GO:0071944,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1904680	-	ko:K03070	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.10,3.A.5.2,3.A.5.4	-	-	Helicase_C,SecA_DEAD,SecA_PP_bind,SecA_SW
WP_103079041.1	403833.Pmob_0864	9.6e-248	682.0	COG1186@1|root,COG1186@2|Bacteria,2GCJ9@200918|Thermotogae	200918|Thermotogae	J	Peptide chain release factor 2 directs the termination of translation in response to the peptide chain termination codons UGA and UAA	prfB	-	-	ko:K02836	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
WP_103079044.1	403833.Pmob_0867	0.0	1008.0	COG0768@1|root,COG0768@2|Bacteria,2GC4W@200918|Thermotogae	200918|Thermotogae	M	penicillin-binding protein	-	-	3.4.16.4	ko:K03587	ko00550,ko01501,map00550,map01501	-	-	-	ko00000,ko00001,ko01000,ko01011,ko03036	-	-	-	PASTA,PBP_dimer,Transpeptidase
WP_103079045.1	403833.Pmob_0868	1.74e-208	579.0	COG1466@1|root,COG1466@2|Bacteria,2GD01@200918|Thermotogae	200918|Thermotogae	L	DNA polymerase III, delta	-	-	2.7.7.7	ko:K02340	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta
WP_103079046.1	403833.Pmob_0869	9.25e-272	746.0	COG0642@1|root,COG2205@2|Bacteria,2GCUP@200918|Thermotogae	200918|Thermotogae	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA,HisKA_7TM,Hpt,PAS_4,PAS_9,Response_reg
WP_103079050.1	403833.Pmob_0873	0.0	1174.0	COG0465@1|root,COG0465@2|Bacteria,2GBXQ@200918|Thermotogae	200918|Thermotogae	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	ftsH	GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0030163,GO:0042623,GO:0042802,GO:0043170,GO:0044238,GO:0044464,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,FtsH_ext,Peptidase_M41
WP_103079051.1	403833.Pmob_0874	9.92e-91	266.0	COG5496@1|root,COG5496@2|Bacteria,2GDGM@200918|Thermotogae	200918|Thermotogae	S	Thioesterase	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103079052.1	403833.Pmob_0875	5.65e-171	477.0	COG0745@1|root,COG0745@2|Bacteria,2GCK6@200918|Thermotogae	200918|Thermotogae	K	PFAM response regulator receiver	-	-	-	ko:K07657	ko02020,map02020	M00434	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
WP_103079053.1	403833.Pmob_0876	2.92e-281	771.0	COG5002@1|root,COG5002@2|Bacteria,2GC3R@200918|Thermotogae	200918|Thermotogae	T	Histidine kinase	-	-	2.7.13.3	ko:K07636	ko02020,map02020	M00434	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HATPase_c,HisKA,PAS,PAS_4,PAS_9
WP_103079054.1	1219084.AP014508_gene784	2.63e-222	622.0	COG1653@1|root,COG1653@2|Bacteria,2GC1I@200918|Thermotogae	200918|Thermotogae	G	PFAM extracellular solute-binding protein family 1	-	-	-	ko:K02027,ko:K10236	ko02010,map02010	M00204,M00207	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.17	-	-	SBP_bac_1,SBP_bac_8
WP_103079056.1	1219084.AP014508_gene786	5.16e-110	327.0	COG0395@1|root,COG0395@2|Bacteria,2GCIV@200918|Thermotogae	200918|Thermotogae	P	binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02026	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
WP_103079057.1	403833.Pmob_0127	0.0	964.0	COG1486@1|root,COG1486@2|Bacteria,2GCM7@200918|Thermotogae	200918|Thermotogae	G	PFAM glycoside hydrolase, family 4	-	-	3.2.1.22	ko:K07406	ko00052,ko00561,ko00600,ko00603,map00052,map00561,map00600,map00603	-	R01101,R01103,R01104,R01194,R01329,R02926,R03634,R04019,R04470,R05549,R05961,R06091	RC00049,RC00059,RC00451	ko00000,ko00001,ko01000	-	-	-	Glyco_hydro_4,Glyco_hydro_4C
WP_103079059.1	403833.Pmob_1267	1.25e-22	96.7	COG3039@1|root,COG3039@2|Bacteria	2|Bacteria	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DUF772
WP_103079060.1	403833.Pmob_1156	8e-314	853.0	COG1403@1|root,COG1403@2|Bacteria,2GCFN@200918|Thermotogae	200918|Thermotogae	L	RRXRR protein	-	-	-	-	-	-	-	-	-	-	-	-	HNH,RRXRR
WP_103079061.1	403833.Pmob_1158	0.0	996.0	COG0459@1|root,COG0459@2|Bacteria,2GC7G@200918|Thermotogae	200918|Thermotogae	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
WP_103079063.1	403833.Pmob_1160	1.88e-128	367.0	COG0671@1|root,COG0671@2|Bacteria,2GDHD@200918|Thermotogae	200918|Thermotogae	I	PFAM phosphoesterase, PA-phosphatase related	-	-	-	-	-	-	-	-	-	-	-	-	PAP2
WP_103079064.1	403833.Pmob_1162	3.03e-130	372.0	COG0664@1|root,COG0664@2|Bacteria,2GD2S@200918|Thermotogae	200918|Thermotogae	K	PFAM Cyclic nucleotide-binding	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Crp_2,cNMP_binding
WP_103079066.1	403833.Pmob_1165	2.09e-302	827.0	COG0312@1|root,COG0312@2|Bacteria,2GCIU@200918|Thermotogae	200918|Thermotogae	L	modulator of DNA gyrase	-	-	-	ko:K03592	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
WP_103079067.1	403833.Pmob_1166	5.83e-228	629.0	COG3804@1|root,COG3804@2|Bacteria,2GCFP@200918|Thermotogae	200918|Thermotogae	C	PFAM dihydrodipicolinate reductase	-	-	1.4.1.12,1.4.1.26	ko:K21672	ko00310,ko00330,ko00472,map00310,map00330,map00472	-	R02825,R04200,R04201,R04687,R04688	RC00249,RC00790	ko00000,ko00001,ko01000	-	-	-	DapB_N
WP_103079068.1	403833.Pmob_1169	3.27e-78	233.0	2DMJP@1|root,32S0N@2|Bacteria,2GD6D@200918|Thermotogae	200918|Thermotogae	S	D-ornithine 4,5-aminomutase alpha-subunit	-	-	5.4.3.5	ko:K17899	ko00472,map00472	-	R02461	RC00719	ko00000,ko00001,ko01000	-	-	-	OAM_alpha
WP_103079069.1	403833.Pmob_1171	7.08e-252	692.0	COG0592@1|root,COG0592@2|Bacteria,2GC0Z@200918|Thermotogae	200918|Thermotogae	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	-	-	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
WP_103079070.1	403833.Pmob_1173	9.03e-153	429.0	COG1515@1|root,COG1515@2|Bacteria,2GCUF@200918|Thermotogae	200918|Thermotogae	L	DNA repair enzyme involved in the repair of deaminated bases. Selectively cleaves double-stranded DNA at the second phosphodiester bond 3' to a deoxyinosine leaving behind the intact lesion on the nicked DNA	nfi	-	3.1.21.7	ko:K05982	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Endonuclease_5
WP_103079071.1	403833.Pmob_1174	3.98e-242	669.0	COG0738@1|root,COG0738@2|Bacteria,2GD37@200918|Thermotogae	200918|Thermotogae	G	PFAM Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_103079072.1	403833.Pmob_1175	0.0	961.0	COG0606@1|root,COG0606@2|Bacteria,2GCHH@200918|Thermotogae	200918|Thermotogae	O	chelatase, subunit ChlI	-	-	-	ko:K07391	-	-	-	-	ko00000	-	-	-	ChlI,Mg_chelatase,Mg_chelatase_C
WP_103079073.1	403833.Pmob_1176	1.15e-199	553.0	COG1525@1|root,COG1525@2|Bacteria,2GD9M@200918|Thermotogae	200918|Thermotogae	L	PFAM Staphylococcal nuclease homologue	-	-	3.1.31.1	ko:K01174	-	-	-	-	ko00000,ko01000	-	-	-	SNase
WP_103079074.1	403833.Pmob_1178	1.62e-143	405.0	COG1272@1|root,COG1272@2|Bacteria,2GCUZ@200918|Thermotogae	200918|Thermotogae	S	TIGRFAM channel protein, hemolysin III family	-	-	-	ko:K11068	-	-	-	-	ko00000,ko02042	-	-	-	HlyIII
WP_103079075.1	403833.Pmob_1180	6.12e-312	852.0	COG0534@1|root,COG0534@2|Bacteria,2GCE0@200918|Thermotogae	200918|Thermotogae	V	TIGRFAM MATE efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE
WP_103079076.1	403833.Pmob_1181	0.0	1376.0	COG2183@1|root,COG2183@2|Bacteria,2GCPX@200918|Thermotogae	200918|Thermotogae	K	PFAM RNA binding S1 domain protein	-	-	-	ko:K06959	-	-	-	-	ko00000	-	-	-	HHH_3,S1,Tex_N,Tex_YqgF
WP_103079078.1	403833.Pmob_1185	5.18e-164	462.0	COG1277@1|root,COG1277@2|Bacteria,2GD10@200918|Thermotogae	200918|Thermotogae	S	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_2
WP_103079080.1	403833.Pmob_1250	5.62e-211	586.0	COG5464@1|root,COG5464@2|Bacteria	2|Bacteria	S	double-stranded DNA endodeoxyribonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4351,Transposase_31
WP_103079085.1	403833.Pmob_0623	3.17e-245	677.0	COG1459@1|root,COG1459@2|Bacteria,2GDGA@200918|Thermotogae	200918|Thermotogae	NU	type II secretion system protein	-	-	-	ko:K02653	-	-	-	-	ko00000,ko02035,ko02044	3.A.15.2	-	-	T2SSF
