#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_103898703.1	403833.Pmob_1283	2.09e-243	669.0	COG1086@1|root,COG1086@2|Bacteria,2GDV1@200918|Thermotogae	200918|Thermotogae	M	Polysaccharide biosynthesis protein C-terminal	-	-	5.1.3.2	ko:K17716	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00362	R00291	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Polysacc_syn_2C,Polysacc_synt_2
WP_103898705.1	403833.Pmob_1291	3.26e-104	302.0	COG1846@1|root,COG1846@2|Bacteria,2GE5C@200918|Thermotogae	200918|Thermotogae	K	MarR family	-	-	-	-	-	-	-	-	-	-	-	-	HTH_24
WP_103898706.1	742765.HMPREF9457_00993	1.24e-66	216.0	COG1216@1|root,COG1216@2|Bacteria,1UYRR@1239|Firmicutes,24BJN@186801|Clostridia	186801|Clostridia	S	Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3,Glycos_transf_2
WP_103898707.1	1150474.JQJI01000004_gene444	3.22e-162	459.0	COG1209@1|root,COG1209@2|Bacteria,2GCHZ@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	-	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
WP_103898708.1	391009.Tmel_1070	1.74e-96	285.0	COG1898@1|root,COG1898@2|Bacteria,2GDVU@200918|Thermotogae	200918|Thermotogae	M	Catalyzes the epimerization of the C3' and C5'positions of dTDP-6-deoxy-D-xylo-4-hexulose, forming dTDP-6-deoxy-L-lyxo-4- hexulose	-	-	5.1.3.13	ko:K01790	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R06514	RC01531	ko00000,ko00001,ko00002,ko01000	-	-	-	dTDP_sugar_isom
WP_103898709.1	309803.CTN_0035	1E-119	351.0	COG1091@1|root,COG1091@2|Bacteria,2GDYT@200918|Thermotogae	200918|Thermotogae	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	-	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
WP_103898710.1	403833.Pmob_0939	1.62e-255	700.0	COG1088@1|root,COG1088@2|Bacteria,2GCH1@200918|Thermotogae	200918|Thermotogae	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	-	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd
WP_103898711.1	403833.Pmob_1267	1.18e-138	404.0	COG3039@1|root,COG3039@2|Bacteria	2|Bacteria	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1,DUF772
WP_103898712.1	403833.Pmob_1306	4.96e-271	744.0	COG0438@1|root,COG0438@2|Bacteria,2GCMU@200918|Thermotogae	200918|Thermotogae	M	glycosyl transferase group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
WP_103898713.1	403833.Pmob_0941	0.0	892.0	COG2244@1|root,COG2244@2|Bacteria,2GC7W@200918|Thermotogae	200918|Thermotogae	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_3,Polysacc_synt_C
WP_103898715.1	403833.Pmob_1250	4.41e-208	578.0	COG5464@1|root,COG5464@2|Bacteria	2|Bacteria	S	double-stranded DNA endodeoxyribonuclease activity	-	-	-	-	-	-	-	-	-	-	-	-	DUF4351,Transposase_31
WP_103898716.1	403833.Pmob_1215	9.1e-237	652.0	COG2944@1|root,COG2944@2|Bacteria,2GDPI@200918|Thermotogae	200918|Thermotogae	K	Protein of unknown function (DUF4065)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4065
WP_103898717.1	403833.Pmob_1310	2.19e-191	533.0	COG1307@1|root,COG1307@2|Bacteria,2GCT6@200918|Thermotogae	200918|Thermotogae	S	PFAM Uncharacterised protein, DegV family COG1307	-	-	-	-	-	-	-	-	-	-	-	-	DegV
WP_103898718.1	373903.Hore_21010	1.27e-111	330.0	COG1578@1|root,COG1578@2|Bacteria,1UURD@1239|Firmicutes,2492C@186801|Clostridia,3WBGI@53433|Halanaerobiales	186801|Clostridia	S	Protein of unknown function DUF89	-	-	-	ko:K09116	-	-	-	-	ko00000	-	-	-	DUF89
WP_103898719.1	403833.Pmob_1134	7.02e-151	426.0	COG0363@1|root,COG0363@2|Bacteria,2GD72@200918|Thermotogae	200918|Thermotogae	G	6-phosphogluconolactonase	-	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006081,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009051,GO:0009117,GO:0009987,GO:0016787,GO:0016788,GO:0017057,GO:0019362,GO:0019637,GO:0019682,GO:0019693,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051156,GO:0051186,GO:0052689,GO:0055086,GO:0071704,GO:0072524,GO:1901135,GO:1901360,GO:1901564	3.1.1.31	ko:K01057	ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200	M00004,M00006,M00008	R02035	RC00537	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM1154	Glucosamine_iso
WP_103898720.1	403833.Pmob_1141	8.51e-249	686.0	COG0624@1|root,COG0624@2|Bacteria	2|Bacteria	E	succinyl-diaminopimelate desuccinylase activity	-	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20
WP_103898721.1	403833.Pmob_1143	0.0	933.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	-	-	2.4.1.270	ko:K21369	-	-	-	-	ko00000,ko01000,ko01003	-	GT4	-	Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1
WP_103898723.1	416591.Tlet_1708	7.02e-116	344.0	COG2390@1|root,COG2390@2|Bacteria,2GDXW@200918|Thermotogae	200918|Thermotogae	K	Putative sugar-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Sugar-bind
WP_103898725.1	1219084.AP014508_gene844	1.57e-120	353.0	COG0191@1|root,COG0191@2|Bacteria,2GDV6@200918|Thermotogae	200918|Thermotogae	G	Fructose-bisphosphate aldolase class-II	-	-	4.1.2.13	ko:K01624	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167,M00344,M00345	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	F_bP_aldolase
WP_103898727.1	521045.Kole_0736	3.29e-98	300.0	COG2222@1|root,COG2222@2|Bacteria,2GE22@200918|Thermotogae	200918|Thermotogae	M	PFAM sugar isomerase (SIS)	-	-	2.6.1.16	ko:K00820	ko00250,ko00520,ko01100,ko01130,ko04931,map00250,map00520,map01100,map01130,map04931	-	R00768	RC00010,RC00163,RC02752	ko00000,ko00001,ko01000,ko01002	-	-	-	SIS
WP_103898730.1	403833.Pmob_1146	1.31e-153	433.0	COG1116@1|root,COG1116@2|Bacteria,2GCWW@200918|Thermotogae	200918|Thermotogae	P	PFAM ABC transporter	-	-	-	ko:K02049	-	M00188	-	-	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	iLJ478.TM0204	ABC_tran
WP_103898733.1	403833.Pmob_1158	0.0	949.0	COG0459@1|root,COG0459@2|Bacteria,2GC7G@200918|Thermotogae	200918|Thermotogae	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
WP_103898734.1	403833.Pmob_1158	0.0	944.0	COG0459@1|root,COG0459@2|Bacteria,2GC7G@200918|Thermotogae	200918|Thermotogae	O	Prevents misfolding and promotes the refolding and proper assembly of unfolded polypeptides generated under stress conditions	groL	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006457,GO:0006458,GO:0008150,GO:0009987,GO:0016465,GO:0032991,GO:0044183,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0051082,GO:0061077,GO:0101031,GO:1990220	-	ko:K04077	ko03018,ko04212,ko04940,ko05134,ko05152,map03018,map04212,map04940,map05134,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	-	-	-	Cpn60_TCP1
WP_103898737.1	403833.Pmob_1165	1.47e-302	827.0	COG0312@1|root,COG0312@2|Bacteria,2GCIU@200918|Thermotogae	200918|Thermotogae	L	modulator of DNA gyrase	-	-	-	ko:K03592	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
WP_103898738.1	403833.Pmob_1166	2.37e-227	628.0	COG3804@1|root,COG3804@2|Bacteria,2GCFP@200918|Thermotogae	200918|Thermotogae	C	PFAM dihydrodipicolinate reductase	-	-	1.4.1.12,1.4.1.26	ko:K21672	ko00310,ko00330,ko00472,map00310,map00330,map00472	-	R02825,R04200,R04201,R04687,R04688	RC00249,RC00790	ko00000,ko00001,ko01000	-	-	-	DapB_N
WP_103898739.1	403833.Pmob_1169	2.05e-81	241.0	2DMJP@1|root,32S0N@2|Bacteria,2GD6D@200918|Thermotogae	200918|Thermotogae	S	D-ornithine 4,5-aminomutase alpha-subunit	-	-	5.4.3.5	ko:K17899	ko00472,map00472	-	R02461	RC00719	ko00000,ko00001,ko01000	-	-	-	OAM_alpha
WP_103898741.1	403833.Pmob_1168	0.0	880.0	COG0031@1|root,COG0031@2|Bacteria,2GC2G@200918|Thermotogae	200918|Thermotogae	E	PFAM Pyridoxal-5'-phosphate-dependent protein beta subunit	-	-	2.3.1.263	ko:K21400	-	-	-	-	ko00000,ko01000	-	-	-	PALP
WP_103898743.1	403833.Pmob_1171	3.28e-257	706.0	COG0592@1|root,COG0592@2|Bacteria,2GC0Z@200918|Thermotogae	200918|Thermotogae	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	-	-	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
WP_103898744.1	403833.Pmob_1172	2.86e-102	297.0	COG0245@1|root,COG0245@2|Bacteria,2GDC5@200918|Thermotogae	200918|Thermotogae	F	Involved in the biosynthesis of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP), two major building blocks of isoprenoid compounds. Catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP)	ispF	-	4.6.1.12	ko:K01770	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05637	RC00002,RC01440	ko00000,ko00001,ko00002,ko01000	-	-	-	YgbB
WP_103898745.1	403833.Pmob_1173	1.44e-149	421.0	COG1515@1|root,COG1515@2|Bacteria,2GCUF@200918|Thermotogae	200918|Thermotogae	L	DNA repair enzyme involved in the repair of deaminated bases. Selectively cleaves double-stranded DNA at the second phosphodiester bond 3' to a deoxyinosine leaving behind the intact lesion on the nicked DNA	nfi	-	3.1.21.7	ko:K05982	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Endonuclease_5
WP_103898746.1	403833.Pmob_1174	1.62e-241	667.0	COG0738@1|root,COG0738@2|Bacteria,2GD37@200918|Thermotogae	200918|Thermotogae	G	PFAM Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_103898747.1	403833.Pmob_1181	0.0	1375.0	COG2183@1|root,COG2183@2|Bacteria,2GCPX@200918|Thermotogae	200918|Thermotogae	K	PFAM RNA binding S1 domain protein	-	-	-	ko:K06959	-	-	-	-	ko00000	-	-	-	HHH_3,S1,Tex_N,Tex_YqgF
WP_103898748.1	484019.THA_374	8.26e-291	794.0	COG1454@1|root,COG1454@2|Bacteria,2GCCP@200918|Thermotogae	200918|Thermotogae	C	PFAM Iron-containing alcohol dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Fe-ADH
WP_103898751.1	403833.Pmob_1198	9.06e-94	274.0	COG0757@1|root,COG0757@2|Bacteria,2GD20@200918|Thermotogae	200918|Thermotogae	E	Catalyzes a trans-dehydration via an enolate intermediate	aroQ	-	4.2.1.10	ko:K03786	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03084	RC00848	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0349	DHquinase_II
WP_103898752.1	403833.Pmob_1199	0.0	881.0	COG0337@1|root,COG0703@1|root,COG0337@2|Bacteria,COG0703@2|Bacteria,2GC9D@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate	aroK	-	2.7.1.71,4.2.3.4	ko:K13829	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02412,R03083	RC00002,RC00078,RC00847	ko00000,ko00001,ko00002,ko01000	-	-	-	DHQ_synthase,SKI
WP_103898753.1	403833.Pmob_1200	3.67e-252	693.0	COG0082@1|root,COG0082@2|Bacteria,2GBYJ@200918|Thermotogae	200918|Thermotogae	E	Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system	aroC	GO:0000166,GO:0003674,GO:0003824,GO:0004107,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009423,GO:0009987,GO:0010181,GO:0016053,GO:0016829,GO:0016835,GO:0016838,GO:0019438,GO:0019752,GO:0032553,GO:0036094,GO:0043167,GO:0043168,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050662,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	4.2.3.5	ko:K01736	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01714	RC00586	ko00000,ko00001,ko00002,ko01000	-	-	-	Chorismate_synt
WP_103898754.1	403833.Pmob_1201	2.27e-175	490.0	COG0169@1|root,COG0169@2|Bacteria,2GCYG@200918|Thermotogae	200918|Thermotogae	E	shikimate dehydrogenase	aroE	GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_DH,Shikimate_dh_N
WP_103898755.1	403833.Pmob_1202	2.29e-291	798.0	COG0128@1|root,COG0128@2|Bacteria,2GCCE@200918|Thermotogae	200918|Thermotogae	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	GO:0003674,GO:0003824,GO:0003866,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016740,GO:0016765,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046417,GO:0071704,GO:1901576	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0345	EPSP_synthase
WP_103898756.1	403833.Pmob_1203	6.73e-182	508.0	COG0287@1|root,COG0287@2|Bacteria,2GDJN@200918|Thermotogae	200918|Thermotogae	E	Prephenate dehydrogenase	-	-	1.3.1.12	ko:K04517	ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230	M00025	R01728	RC00125	ko00000,ko00001,ko00002,ko01000	-	-	-	PDH
WP_103898757.1	403833.Pmob_1204	5.9e-217	602.0	COG2876@1|root,COG2876@2|Bacteria,2GCMH@200918|Thermotogae	200918|Thermotogae	E	PFAM DAHP synthetase I	-	-	2.5.1.54	ko:K03856	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R01826	RC00435	ko00000,ko00001,ko00002,ko01000	-	-	-	DAHP_synth_1
WP_103898758.1	403833.Pmob_1206	6.07e-58	179.0	COG1254@1|root,COG1254@2|Bacteria,2GDJV@200918|Thermotogae	200918|Thermotogae	C	PFAM acylphosphatase	acyP	-	3.6.1.7	ko:K01512	ko00620,ko00627,ko01120,map00620,map00627,map01120	-	R00317,R01421,R01515	RC00043	ko00000,ko00001,ko01000	-	-	-	Acylphosphatase
WP_103898759.1	403833.Pmob_1207	1.66e-171	480.0	COG0159@1|root,COG0159@2|Bacteria,2GE4K@200918|Thermotogae	200918|Thermotogae	F	The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate	trpA	-	4.2.1.20	ko:K01695	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	Trp_syntA
WP_103898760.1	403833.Pmob_1209	1.61e-130	372.0	COG0135@1|root,COG0135@2|Bacteria,2GE4Q@200918|Thermotogae	200918|Thermotogae	F	Belongs to the TrpF family	trpF	-	5.3.1.24	ko:K01817	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R03509	RC00945	ko00000,ko00001,ko00002,ko01000	-	-	-	PRAI
WP_103898761.1	403833.Pmob_1210	1.61e-155	439.0	COG0134@1|root,COG0134@2|Bacteria,2GE6I@200918|Thermotogae	200918|Thermotogae	E	Belongs to the TrpC family	-	-	4.1.1.48	ko:K01609	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R03508	RC00944	ko00000,ko00001,ko00002,ko01000	-	-	-	IGPS
WP_103898762.1	403833.Pmob_1208	4.19e-283	773.0	COG0133@1|root,COG0133@2|Bacteria,2GEGC@200918|Thermotogae	200918|Thermotogae	E	The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine	trpB	GO:0000162,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	4.2.1.20	ko:K01696	ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230	M00023	R00674,R02340,R02722	RC00209,RC00210,RC00700,RC00701,RC02868	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
WP_103898763.1	403833.Pmob_1211	5.1e-114	334.0	COG0547@1|root,COG0547@2|Bacteria,2GDQX@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the transfer of the phosphoribosyl group of 5- phosphorylribose-1-pyrophosphate (PRPP) to anthranilate to yield N-(5'-phosphoribosyl)-anthranilate (PRA)	trpD	GO:0000162,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005950,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0018130,GO:0019438,GO:0019752,GO:0032991,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494	2.4.2.18,4.1.3.27	ko:K00766,ko:K13497	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00023	R00985,R00986,R01073	RC00010,RC00440,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000	-	-	-	GATase,Glycos_trans_3N,Glycos_transf_3
WP_103898765.1	403833.Pmob_1213	1.39e-313	859.0	COG0147@1|root,COG0147@2|Bacteria,2GDZK@200918|Thermotogae	200918|Thermotogae	EH	Anthranilate synthase component	-	GO:0000162,GO:0003674,GO:0003824,GO:0004049,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005950,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016833,GO:0018130,GO:0019438,GO:0019752,GO:0032991,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1902494	4.1.3.27	ko:K01657	ko00400,ko00405,ko01100,ko01110,ko01130,ko01230,ko02024,ko02025,map00400,map00405,map01100,map01110,map01130,map01230,map02024,map02025	M00023	R00985,R00986	RC00010,RC02148,RC02414	ko00000,ko00001,ko00002,ko01000	-	-	iLJ478.TM0142	Anth_synt_I_N,Chorismate_bind
WP_103898766.1	403833.Pmob_1316	0.0	1506.0	COG0296@1|root,COG0296@2|Bacteria,2GDYI@200918|Thermotogae	200918|Thermotogae	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	glgB	-	2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13	-	Alpha-amylase,Alpha-amylase_C,CBM_48
WP_103898769.1	403833.Pmob_1322	1E-220	609.0	COG1087@1|root,COG1087@2|Bacteria,2GC80@200918|Thermotogae	200918|Thermotogae	M	PFAM NAD-dependent epimerase dehydratase	-	-	5.1.3.2	ko:K01784	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00361,M00362,M00632	R00291,R02984	RC00289	ko00000,ko00001,ko00002,ko01000	-	-	-	Epimerase
WP_103898770.1	403833.Pmob_1327	1.69e-149	425.0	COG0601@1|root,COG0601@2|Bacteria,2GC5V@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02033	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
WP_103898771.1	403833.Pmob_1328	0.0	1020.0	COG1173@1|root,COG1173@2|Bacteria,2GC1J@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1,OppC_N
WP_103898772.1	403833.Pmob_1529	0.0	999.0	COG1132@1|root,COG1132@2|Bacteria,2GC1S@200918|Thermotogae	200918|Thermotogae	P	PFAM ABC transporter transmembrane region	-	-	-	ko:K06148	-	-	-	-	ko00000,ko02000	3.A.1	-	-	ABC_membrane,ABC_tran
WP_103898773.1	403833.Pmob_1341	0.0	1022.0	COG1547@1|root,COG1547@2|Bacteria,2GCGJ@200918|Thermotogae	200918|Thermotogae	S	Domain of unknown function (DUF309)	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_103898774.1	403833.Pmob_1342	0.0	1159.0	COG1132@1|root,COG1132@2|Bacteria,2GCF9@200918|Thermotogae	200918|Thermotogae	P	ABC transporter, transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
