#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_014296518.1	443254.Marpi_1034	1.14e-312	852.0	COG0312@1|root,COG0312@2|Bacteria,2GCIU@200918|Thermotogae	200918|Thermotogae	L	modulator of DNA gyrase	-	-	-	ko:K03592	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
WP_014296519.1	443254.Marpi_1035	0.0	904.0	COG0312@1|root,COG0312@2|Bacteria,2GC2T@200918|Thermotogae	200918|Thermotogae	S	modulator of DNA gyrase	-	-	-	ko:K03568	-	-	-	-	ko00000,ko01002	-	-	-	PmbA_TldD
WP_014296520.1	443254.Marpi_1036	9.14e-152	426.0	COG0177@1|root,COG0177@2|Bacteria,2GC52@200918|Thermotogae	200918|Thermotogae	L	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate	nth	GO:0000702,GO:0000703,GO:0003674,GO:0003824,GO:0006139,GO:0006259,GO:0006281,GO:0006284,GO:0006285,GO:0006289,GO:0006296,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009987,GO:0016787,GO:0016798,GO:0016799,GO:0019104,GO:0033554,GO:0033683,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0090304,GO:0090305,GO:0140097,GO:1901360	4.2.99.18	ko:K10773	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	EndIII_4Fe-2S,HhH-GPD
WP_014296521.1	443254.Marpi_1037	0.0	1657.0	COG0438@1|root,COG0457@1|root,COG1887@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG1887@2|Bacteria,2GC5K@200918|Thermotogae	200918|Thermotogae	M	PFAM glycosyl transferase group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_1,TPR_2
WP_014296523.1	443254.Marpi_1039	0.0	905.0	COG1672@1|root,COG1672@2|Bacteria,2GCQC@200918|Thermotogae	200918|Thermotogae	S	ATPase domain predominantly from Archaea	-	-	-	ko:K06921	-	-	-	-	ko00000	-	-	-	ATPase_2,DUF234
WP_014296524.1	443254.Marpi_1040	0.0	1134.0	COG1429@1|root,COG1429@2|Bacteria	2|Bacteria	H	ligase activity, forming nitrogen-metal bonds	cobN	-	6.6.1.2	ko:K02230	ko00860,ko01100,map00860,map01100	-	R05227	RC02000	ko00000,ko00001,ko01000	-	-	-	AAA-ATPase_like,CobN-Mg_chel,PDDEXK_9
WP_014296525.1	443254.Marpi_1041	2.07e-154	433.0	COG0546@1|root,COG0546@2|Bacteria	2|Bacteria	S	glycolate biosynthetic process	-	-	3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
WP_014296526.1	443254.Marpi_1042	7.17e-233	641.0	COG1609@1|root,COG1609@2|Bacteria,2GC06@200918|Thermotogae	200918|Thermotogae	K	PFAM Bacterial regulatory proteins, lacI family	-	-	-	ko:K02529	-	-	-	-	ko00000,ko03000	-	-	-	LacI,Peripla_BP_3
WP_014296527.1	443254.Marpi_1043	0.0	1001.0	COG2723@1|root,COG2723@2|Bacteria,2GCEJ@200918|Thermotogae	200918|Thermotogae	G	Belongs to the glycosyl hydrolase 1 family	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_hydro_1
WP_014296528.1	443254.Marpi_1044	2.44e-212	587.0	COG4608@1|root,COG4608@2|Bacteria,2GC56@200918|Thermotogae	200918|Thermotogae	P	Belongs to the ABC transporter superfamily	-	-	-	ko:K02032	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	ABC_tran,oligo_HPY
WP_014296529.1	443254.Marpi_1045	7.48e-235	646.0	COG0444@1|root,COG0444@2|Bacteria,2GC99@200918|Thermotogae	200918|Thermotogae	P	Belongs to the ABC transporter superfamily	-	-	-	ko:K02031	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	iLJ478.TM1220	ABC_tran,oligo_HPY
WP_014296530.1	443254.Marpi_1046	4.34e-202	560.0	COG1173@1|root,COG1173@2|Bacteria,2GCEA@200918|Thermotogae	200918|Thermotogae	P	PFAM Binding-protein-dependent transport	-	-	-	ko:K02034	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1,OppC_N
WP_014296531.1	443254.Marpi_1047	3.16e-232	639.0	COG0601@1|root,COG0601@2|Bacteria,2GC0V@200918|Thermotogae	2|Bacteria	P	PFAM Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K02033	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	BPD_transp_1
WP_014296532.1	443254.Marpi_1048	0.0	1184.0	COG0747@1|root,COG0747@2|Bacteria,2GCPN@200918|Thermotogae	200918|Thermotogae	E	PFAM Bacterial extracellular solute-binding proteins, family 5 Middle	-	-	-	ko:K02035	ko02024,map02024	M00239	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.5	-	-	SBP_bac_5
WP_014296533.1	443254.Marpi_1049	0.0	1566.0	COG1067@1|root,COG1067@2|Bacteria,2GCF4@200918|Thermotogae	200918|Thermotogae	O	Belongs to the peptidase S16 family	-	-	-	-	-	-	-	-	-	-	-	-	AAA_32,Lon_C
WP_014296534.1	443254.Marpi_1050	8.58e-220	606.0	COG4974@1|root,COG4974@2|Bacteria	2|Bacteria	L	Belongs to the 'phage' integrase family	xerD_1	-	-	ko:K03733,ko:K04763	-	-	-	-	ko00000,ko03036	-	-	-	Phage_int_SAM_1,Phage_int_SAM_4,Phage_integrase
WP_014296535.1	443254.Marpi_1051	0.0	1194.0	COG0834@1|root,COG2206@1|root,COG0834@2|Bacteria,COG2206@2|Bacteria,2GCEF@200918|Thermotogae	200918|Thermotogae	ET	Bacterial extracellular solute-binding proteins, family 3	-	-	-	-	-	-	-	-	-	-	-	-	HD,SBP_bac_3
WP_014296536.1	443254.Marpi_1052	6.03e-194	560.0	COG0840@1|root,COG0840@2|Bacteria,2GCDG@200918|Thermotogae	200918|Thermotogae	NT	PFAM histidine kinase, HAMP region domain protein	-	-	-	ko:K03406	ko02020,ko02030,map02020,map02030	-	-	-	ko00000,ko00001,ko02035	-	-	-	MCPsignal
WP_014296537.1	443254.Marpi_1053	1.56e-215	598.0	COG0836@1|root,COG0836@2|Bacteria,2GCPW@200918|Thermotogae	200918|Thermotogae	M	PFAM Nucleotidyl transferase	-	-	2.7.7.13	ko:K00971	ko00051,ko00520,ko01100,ko01110,map00051,map00520,map01100,map01110	M00114,M00361,M00362	R00885	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
WP_014296538.1	443254.Marpi_1054	0.0	1610.0	291DF@1|root,2ZP09@2|Bacteria,2GECK@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296539.1	443254.Marpi_1055	0.0	1401.0	2ED2K@1|root,336ZH@2|Bacteria,2GDGD@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296540.1	443254.Marpi_1056	1.2e-160	449.0	COG0560@1|root,COG0560@2|Bacteria	2|Bacteria	E	Phosphoserine phosphatase	CP_0952	-	-	-	-	-	-	-	-	-	-	iHN637.CLJU_RS04615	HAD
WP_014296541.1	443254.Marpi_1057	6.03e-119	339.0	2C7MX@1|root,3461N@2|Bacteria,2GE84@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296542.1	443254.Marpi_1058	2.42e-140	397.0	COG1739@1|root,COG1739@2|Bacteria,2GD83@200918|Thermotogae	200918|Thermotogae	S	Uncharacterized protein family UPF0029	-	-	-	-	-	-	-	-	-	-	-	-	UPF0029
WP_014296543.1	443254.Marpi_1059	8.87e-269	735.0	COG0787@1|root,COG0787@2|Bacteria,2GBZN@200918|Thermotogae	200918|Thermotogae	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids	-	-	5.1.1.1	ko:K01775	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	R00401	RC00285	ko00000,ko00001,ko01000,ko01011	-	-	-	Ala_racemase_C,Ala_racemase_N
WP_014296544.1	443254.Marpi_1060	3.22e-245	674.0	COG3481@1|root,COG3481@2|Bacteria,2GC74@200918|Thermotogae	200918|Thermotogae	S	nucleic acid binding OB-fold tRNA helicase-type	-	-	-	ko:K03698	-	-	-	-	ko00000,ko01000,ko03019	-	-	-	HD,tRNA_anti-codon
WP_014296545.1	443254.Marpi_1061	0.0	1401.0	COG0550@1|root,COG0550@2|Bacteria,2GCFW@200918|Thermotogae	200918|Thermotogae	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topA	-	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,zf-C4_Topoisom
WP_014296546.1	443254.Marpi_1062	1.54e-217	600.0	COG1181@1|root,COG1181@2|Bacteria,2GCTU@200918|Thermotogae	200918|Thermotogae	F	Cell wall formation	ddl	-	6.3.2.4	ko:K01921	ko00473,ko00550,ko01100,ko01502,map00473,map00550,map01100,map01502	-	R01150	RC00064,RC00141	ko00000,ko00001,ko01000,ko01011	-	-	-	Dala_Dala_lig_C,Dala_Dala_lig_N
WP_014296547.1	443254.Marpi_1063	3.5e-249	683.0	COG1242@1|root,COG1242@2|Bacteria	2|Bacteria	K	4 iron, 4 sulfur cluster binding	-	-	-	-	-	-	-	-	-	-	-	-	Radical_SAM,Radical_SAM_C
WP_014296548.1	443254.Marpi_1064	1.11e-261	717.0	COG1454@1|root,COG1454@2|Bacteria,2GCAU@200918|Thermotogae	200918|Thermotogae	C	PFAM Iron-containing alcohol dehydrogenase	-	-	1.1.1.1	ko:K00001	ko00010,ko00071,ko00350,ko00625,ko00626,ko00830,ko00980,ko00982,ko01100,ko01110,ko01120,ko01130,ko01220,map00010,map00071,map00350,map00625,map00626,map00830,map00980,map00982,map01100,map01110,map01120,map01130,map01220	-	R00623,R00754,R02124,R04805,R04880,R05233,R05234,R06917,R06927,R07105,R08281,R08306,R08310	RC00050,RC00087,RC00088,RC00099,RC00116,RC00649,RC01734,RC02273	ko00000,ko00001,ko01000	-	-	-	Fe-ADH
WP_014296549.1	443254.Marpi_1065	1.03e-154	434.0	COG0406@1|root,COG0406@2|Bacteria,2GD6A@200918|Thermotogae	200918|Thermotogae	G	phosphoglycerate mutase	-	-	3.1.3.3	ko:K22305	ko00260,ko00680,ko01100,ko01120,ko01130,map00260,map00680,map01100,map01120,map01130	-	R00582	RC00017	ko00000,ko00001,ko01000	-	-	-	His_Phos_1
WP_014296550.1	443254.Marpi_1066	2.21e-166	465.0	COG2045@1|root,COG2045@2|Bacteria,2GD5S@200918|Thermotogae	200918|Thermotogae	H	Belongs to the ComB family	comB	GO:0003674,GO:0003824,GO:0016829,GO:0016830,GO:0016831,GO:0050545	3.1.3.71	ko:K05979	ko00680,ko01120,map00680,map01120	M00358	R05789	RC00428	ko00000,ko00001,ko00002,ko01000	-	-	-	2-ph_phosp
WP_014296551.1	443254.Marpi_1067	0.0	1030.0	COG0760@1|root,COG0760@2|Bacteria,2GE2B@200918|Thermotogae	200918|Thermotogae	M	PPIC-type PPIASE domain	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296553.1	443254.Marpi_1069	5.78e-245	672.0	COG0045@1|root,COG0045@2|Bacteria,2GBZ5@200918|Thermotogae	200918|Thermotogae	C	Belongs to the succinate malate CoA ligase beta subunit family	-	-	6.2.1.5	ko:K01903	ko00020,ko00640,ko00660,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map00660,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R00405,R02404	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-grasp_2,Ligase_CoA
WP_014296554.1	443254.Marpi_1070	2.52e-201	557.0	COG0074@1|root,COG0074@2|Bacteria,2GCMQ@200918|Thermotogae	200918|Thermotogae	C	PFAM CoA-binding domain protein	-	-	6.2.1.5	ko:K01902	ko00020,ko00640,ko00660,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map00660,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00173,M00374,M00620	R00405,R02404	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000	-	-	-	CoA_binding
WP_014296555.1	443254.Marpi_1071	4.67e-259	712.0	COG2985@1|root,COG2985@2|Bacteria,2GCBM@200918|Thermotogae	200918|Thermotogae	S	Predicted Permease Membrane Region	-	-	-	ko:K07085	-	-	-	-	ko00000	2.A.81	-	-	Asp-Al_Ex
WP_014296557.1	443254.Marpi_1073	2.51e-108	311.0	COG1576@1|root,COG1576@2|Bacteria,2GD93@200918|Thermotogae	200918|Thermotogae	J	Specifically methylates the pseudouridine at position 1915 (m3Psi1915) in 23S rRNA	rlmH	-	2.1.1.177	ko:K00783	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	SPOUT_MTase
WP_014296558.1	443254.Marpi_1074	7.69e-275	752.0	COG0772@1|root,COG0772@2|Bacteria,2GCS4@200918|Thermotogae	200918|Thermotogae	D	Belongs to the SEDS family	-	-	-	ko:K05837	-	-	-	-	ko00000,ko03036	-	-	-	FTSW_RODA_SPOVE
WP_014296559.1	443254.Marpi_1075	0.0	1341.0	COG2203@1|root,COG2206@1|root,COG2203@2|Bacteria,COG2206@2|Bacteria,2GDST@200918|Thermotogae	200918|Thermotogae	T	HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
WP_014296560.1	443254.Marpi_1076	1.49e-163	458.0	COG0834@1|root,COG0834@2|Bacteria,2GEA6@200918|Thermotogae	200918|Thermotogae	ET	Periplasmic component of amino acid ABC-type transporter signal transduction system	-	-	-	ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
WP_014296561.1	443254.Marpi_1077	3.28e-174	485.0	COG5495@1|root,COG5495@2|Bacteria,2GD7K@200918|Thermotogae	200918|Thermotogae	S	Domain of unknown function (DUF2520)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2520,F420_oxidored
WP_014296562.1	443254.Marpi_1078	1.33e-188	524.0	COG0413@1|root,COG0413@2|Bacteria,2GCQP@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	-	2.1.2.11	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R01226	RC00022,RC00200	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_transf
WP_014296564.1	443254.Marpi_1080	2.23e-124	354.0	COG0634@1|root,COG0634@2|Bacteria,2GCYA@200918|Thermotogae	200918|Thermotogae	F	Belongs to the purine pyrimidine phosphoribosyltransferase family	-	-	2.4.2.8	ko:K00760	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	-	R00190,R01132,R01229,R02142,R08237,R08238,R08245	RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	Pribosyltran
WP_014296565.1	443254.Marpi_1081	6.42e-199	551.0	COG0005@1|root,COG0005@2|Bacteria,2GCDB@200918|Thermotogae	200918|Thermotogae	F	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate	-	-	2.4.2.1	ko:K03783	ko00230,ko00240,ko00760,ko01100,ko01110,map00230,map00240,map00760,map01100,map01110	-	R01561,R01863,R01969,R02147,R02294,R02295,R02297,R02484,R02557,R02748,R08368,R10244	RC00033,RC00063,RC00122	ko00000,ko00001,ko01000	-	-	-	PNP_UDP_1
WP_014296567.1	443254.Marpi_1083	0.0	976.0	COG1766@1|root,COG1766@2|Bacteria,2GCH8@200918|Thermotogae	200918|Thermotogae	N	The M ring may be actively involved in energy transduction	-	-	-	ko:K02409	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035,ko02044	3.A.6.2,3.A.6.3	-	-	YscJ_FliF,YscJ_FliF_C
WP_014296568.1	443254.Marpi_1084	1.01e-227	629.0	COG1536@1|root,COG1536@2|Bacteria,2GCFH@200918|Thermotogae	200918|Thermotogae	N	flagellar motor switch protein FliG	fliG	GO:0003674,GO:0005488,GO:0005515,GO:0042802,GO:0042803,GO:0046982,GO:0046983	-	ko:K02410	ko02030,ko02040,map02030,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FliG_C,FliG_M,FliG_N
WP_014296569.1	443254.Marpi_1085	5.03e-114	332.0	COG1317@1|root,COG1317@2|Bacteria	2|Bacteria	N	bacterial-type flagellum organization	fliH	-	-	ko:K02411,ko:K03223	ko02040,ko03070,map02040,map03070	M00332,M00660	-	-	ko00000,ko00001,ko00002,ko02035,ko02044	3.A.6.1,3.A.6.2,3.A.6.3	-	-	FliH
WP_014296570.1	443254.Marpi_1086	2.82e-314	856.0	COG1157@1|root,COG1157@2|Bacteria,2GCHC@200918|Thermotogae	200918|Thermotogae	N	Flagellar protein export ATPase FliI	fliI	-	3.6.3.14	ko:K02412	ko02040,map02040	-	-	-	ko00000,ko00001,ko01000,ko02035,ko02044	3.A.6.2,3.A.6.3	-	-	ATP-synt_ab,ATP-synt_ab_N
WP_014296571.1	443254.Marpi_1087	0.0	865.0	COG1175@1|root,COG1175@2|Bacteria,2GC6C@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02025	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
WP_014296572.1	443254.Marpi_1088	0.0	1426.0	COG0395@1|root,COG0395@2|Bacteria,2GBYW@200918|Thermotogae	200918|Thermotogae	G	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K02026	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
WP_014296573.1	443254.Marpi_1089	4.65e-180	501.0	COG2136@1|root,COG4123@1|root,COG2136@2|Bacteria,COG4123@2|Bacteria,2GCR4@200918|Thermotogae	200918|Thermotogae	AJ	Putative SAM-dependent methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	SAM_MT
WP_014296574.1	443254.Marpi_1090	2.03e-219	605.0	COG0324@1|root,COG0324@2|Bacteria,2GCE7@200918|Thermotogae	200918|Thermotogae	J	Catalyzes the transfer of a dimethylallyl group onto the adenine at position 37 in tRNAs that read codons beginning with uridine, leading to the formation of N6-(dimethylallyl)adenosine (i(6)A)	miaA	GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016765,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0052381,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360	2.5.1.75	ko:K00791	ko00908,ko01100,ko01110,map00908,map01100,map01110	-	R01122	RC02820	ko00000,ko00001,ko01000,ko01006,ko03016	-	-	-	IPPT
WP_014296575.1	443254.Marpi_1091	9.52e-56	173.0	COG1923@1|root,COG1923@2|Bacteria,2GDFU@200918|Thermotogae	200918|Thermotogae	J	RNA chaperone that binds small regulatory RNA (sRNAs) and mRNAs to facilitate mRNA translational regulation in response to envelope stress, environmental stress and changes in metabolite concentrations. Also binds with high specificity to tRNAs	hfq	-	-	ko:K03666	ko02024,ko03018,ko05111,map02024,map03018,map05111	-	-	-	ko00000,ko00001,ko03019,ko03036	-	-	-	Hfq
WP_014296576.1	443254.Marpi_1092	3.98e-277	759.0	COG2262@1|root,COG2262@2|Bacteria,2GBX9@200918|Thermotogae	200918|Thermotogae	S	GTPase that associates with the 50S ribosomal subunit and may have a role during protein synthesis or ribosome biogenesis	hflX	-	-	ko:K03665	-	-	-	-	ko00000,ko03009	-	-	-	GTP-bdg_M,GTP-bdg_N,MMR_HSR1
WP_014296577.1	443254.Marpi_1093	1.35e-238	655.0	COG0739@1|root,COG0739@2|Bacteria,2GCUU@200918|Thermotogae	200918|Thermotogae	M	PFAM peptidase	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M23
WP_014296578.1	443254.Marpi_1094	4.87e-280	766.0	COG0192@1|root,COG0192@2|Bacteria,2GCFC@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme	metK	GO:0003674,GO:0003824,GO:0004478,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0016740,GO:0016765,GO:0044424,GO:0044444,GO:0044464	2.5.1.6	ko:K00789	ko00270,ko01100,ko01110,ko01230,map00270,map01100,map01110,map01230	M00034,M00035,M00368,M00609	R00177,R04771	RC00021,RC01211	ko00000,ko00001,ko00002,ko01000	-	-	-	S-AdoMet_synt_C,S-AdoMet_synt_M,S-AdoMet_synt_N
WP_014296579.1	443254.Marpi_1095	9.57e-52	164.0	COG0268@1|root,COG0268@2|Bacteria,2GDFA@200918|Thermotogae	200918|Thermotogae	J	Binds directly to 16S ribosomal RNA	rpsT	-	-	ko:K02968	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S20p
WP_014296581.1	443254.Marpi_1097	5.66e-70	211.0	2E6GX@1|root,33145@2|Bacteria,2GDI7@200918|Thermotogae	200918|Thermotogae	S	Protein of unknown function (DUF1292)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1292
WP_014296582.1	443254.Marpi_1098	8.14e-163	454.0	COG0639@1|root,COG0639@2|Bacteria,2GCVZ@200918|Thermotogae	200918|Thermotogae	T	PFAM metallophosphoesterase	-	-	3.1.3.16	ko:K07313	-	-	-	-	ko00000,ko01000	-	-	-	Metallophos
WP_014296583.1	443254.Marpi_1099	3.18e-141	399.0	2CZTH@1|root,32T73@2|Bacteria,2GDC9@200918|Thermotogae	200918|Thermotogae	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_014296584.1	443254.Marpi_1100	1.13e-133	379.0	COG0311@1|root,COG0311@2|Bacteria,2GCYX@200918|Thermotogae	200918|Thermotogae	F	Catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the biosynthesis of pyridoxal 5'-phosphate. The resulting ammonia molecule is channeled to the active site of PdxS	pdxT	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006725,GO:0006732,GO:0006766,GO:0006767,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0042364,GO:0042816,GO:0042819,GO:0042822,GO:0042823,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046184,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0072524,GO:0072525,GO:0090407,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617,GO:1902494,GO:1903600	4.3.3.6	ko:K08681	ko00750,map00750	-	R07456	RC00010,RC01783,RC03043	ko00000,ko00001,ko01000	-	-	-	SNO
WP_014296585.1	443254.Marpi_1101	2.7e-198	550.0	COG0214@1|root,COG0214@2|Bacteria,2GCKZ@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the formation of pyridoxal 5'-phosphate from ribose 5-phosphate (RBP), glyceraldehyde 3-phosphate (G3P) and ammonia. The ammonia is provided by the PdxT subunit. Can also use ribulose 5-phosphate and dihydroxyacetone phosphate as substrates, resulting from enzyme-catalyzed isomerization of RBP and G3P, respectively	pdxS	-	4.3.3.6	ko:K06215	ko00750,map00750	-	R07456	RC00010,RC01783,RC03043	ko00000,ko00001,ko01000	-	-	-	SOR_SNZ
WP_014296586.1	443254.Marpi_1102	0.0	867.0	COG1488@1|root,COG1488@2|Bacteria,2GBYM@200918|Thermotogae	200918|Thermotogae	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	-	-	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100	-	R01724	RC00033	ko00000,ko00001,ko01000	-	-	-	QRPTase_C
WP_014296587.1	443254.Marpi_1103	1.07e-108	312.0	COG0350@1|root,COG0350@2|Bacteria,2GDIR@200918|Thermotogae	200918|Thermotogae	H	Involved in the cellular defense against the biological effects of O6-methylguanine (O6-MeG) and O4-methylthymine (O4-MeT) in DNA. Repairs the methylated nucleobase in DNA by stoichiometrically transferring the methyl group to a cysteine residue in the enzyme. This is a suicide reaction the enzyme is irreversibly inactivated	-	-	2.1.1.63	ko:K00567	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	DNA_binding_1
WP_014296588.1	443254.Marpi_1104	7.18e-194	538.0	COG0616@1|root,COG0616@2|Bacteria,2GCKE@200918|Thermotogae	200918|Thermotogae	OU	Serine dehydrogenase proteinase	-	-	-	-	-	-	-	-	-	-	-	-	SDH_sah
WP_014296589.1	443254.Marpi_1105	7.09e-189	526.0	COG0395@1|root,COG0395@2|Bacteria,2GBZY@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K05815	ko02010,map02010	M00198	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.3	-	iLJ478.TM1122	BPD_transp_1
WP_014296590.1	443254.Marpi_1106	1.77e-203	563.0	COG1175@1|root,COG1175@2|Bacteria,2GCB9@200918|Thermotogae	200918|Thermotogae	P	PFAM binding-protein-dependent transport systems inner membrane component	-	-	-	ko:K05814	ko02010,map02010	M00198	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.3	-	-	BPD_transp_1
WP_014296591.1	443254.Marpi_1107	0.0	879.0	COG1653@1|root,COG1653@2|Bacteria,2GCBJ@200918|Thermotogae	200918|Thermotogae	G	PFAM extracellular solute-binding protein family 1	-	-	-	ko:K05813	ko02010,map02010	M00198	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.3	-	-	SBP_bac_8
